Estimate,Absolute_Effect_Estimate,pvalue,padjust,variance_explained,std_error,Value,Numbers
-2.3920875641492727,2.3920875641492727,0.4930429812448249,1,0.8827595953281785,1.2878034119718744,Intercept,5
-0.10377366590885741,0.10377366590885741,0.7893575274374778,1,0.038295922229754975,0.1433525740450146,RIN,4
0.004861203941021957,0.004861203941021957,0.6777457235673596,1,0.0017939453756202473,0.004317129454331246,age,3
-0.1845849343868429,0.1845849343868429,0.6862190245823185,1,0.06811795873407235,0.1686123874227161,sexM,2
0.024476333551540785,0.024476333551540785,0.1518829075480615,0.7594145377403074,0.00903257833237385,0.006303650586739887,batch,1
