Estimate,Absolute_Effect_Estimate,pvalue,padjust,variance_explained,std_error,Value,Numbers
-53.47668614859902,53.47668614859902,0.3281250441643908,1,0.776133607795149,0.7926516918868594,Intercept,5
6.67272489912425,6.67272489912425,0.2828924635422661,1,0.09684455830697548,0.09005682546768769,RIN,4
0.5502853837090547,0.5502853837090547,0.0020227662528665533,0.010113831264332766,0.007986564069962206,0.0025693118373268844,age,3
6.107798203103805,6.107798203103805,0.371093300900304,1,0.08864549762651802,0.09899099313048484,sexM,2
2.0938976148168185,2.0938976148168185,2.3159357855219476e-9,1.1579678927609737e-8,0.030389772201395278,0.004964379995254754,batch,1
